cluster_id,n_stations,Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken
6,1,HistGradientBoostingRegressor,0.2842767443979898,0.30197319852001747,2.8891305762728154,0.36623501777648926
6,1,LGBMRegressor,0.28089505470028253,0.2986751220291217,2.8959478967813266,0.24904394149780273
6,1,OrthogonalMatchingPursuitCV,0.2806664231554342,0.29845214346203064,2.8964082276599217,0.007841348648071289
6,1,BaggingRegressor,0.2616852892627163,0.2799403233194073,2.9343733316187066,0.04941511154174805
6,1,AdaBoostRegressor,0.2591431422734667,0.27746103161285895,2.939420771462445,0.08762264251708984
6,1,XGBRegressor,0.24604629400468236,0.2646880065155556,2.965288452230683,0.13619661331176758
6,1,TweedieRegressor,0.24045574474326925,0.2592356851204961,2.976261920382258,0.005368232727050781
6,1,RANSACRegressor,0.23659492658623937,0.25547032675306314,2.9838166091502596,0.04101252555847168
6,1,ElasticNet,0.1740240790121539,0.19444656057504017,3.1036897331371316,0.004679441452026367
6,1,OrthogonalMatchingPursuit,0.17313214017035472,0.19357667516614263,3.1053650570865936,0.0063440799713134766
6,1,Lasso,0.11355468586829942,0.13547228978913817,3.2152931884623532,0.004946708679199219
6,1,LassoLars,0.11355445698741584,0.1354720665673973,3.215293603557953,0.004632711410522461
6,1,DecisionTreeRegressor,-0.05999627583023903,-0.03378757670256838,3.515983075371861,0.009969472885131836
6,1,DummyRegressor,-0.07842293996305116,-0.05175863650242629,3.5464118129712614,0.004181861877441406
6,1,QuantileRegressor,-0.09715104602675395,-0.07002368499862,3.577073112866792,0.04234957695007324
6,1,ExtraTreeRegressor,-0.1472991795235299,-0.11893189211772826,3.6579094261426177,0.006401538848876953
6,1,PassiveAggressiveRegressor,-0.8873492480323277,-0.8406840193721878,4.691597458784751,0.005649089813232422
6,1,GaussianProcessRegressor,-2.0418907561711097,-1.9666791715405054,5.956160782518467,0.058635711669921875
6,1,KernelRidge,-8.88429702522134,-8.639905065806527,10.736617960460547,0.0295259952545166
