cluster_id,n_stations,Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,R2_deploy_mean,R2_deploy_std,R2_deploy_min,season
1,6,ExtraTreeRegressor,-0.0643441734641827,-0.0420672023916766,3.943163731555415,0.1139576435089111,,,,
1,6,DummyRegressor,-0.0652996336464064,-0.0430026645700862,3.9449332206374472,0.0164949893951416,,,,
1,6,QuantileRegressor,-0.1204164385675106,-0.09696586194633,4.045698394562741,5.175379514694214,,,,
1,6,Lars,-0.6017467346546421,-0.5682218029990798,4.83727403015634,0.0276875495910644,,,,
10,30,TweedieRegressor,0.3292229825362721,0.3322759779631831,2.462756391773808,0.0632636547088623,0.2633,0.1158,0.104,
10,30,KNeighborsRegressor,0.3043683030158304,0.3075344228058868,2.507968336720687,3.02246356010437,0.2422,0.1611,0.011,
10,30,CatBoostRegressor,0.2796868710361899,0.2829653266651342,2.5520726489777124,7.741827011108398,0.2175,0.1927,-0.0549,
10,30,LGBMRegressor,0.2699612486804493,0.273283969810153,2.569243844046469,0.782768726348877,0.2037,0.1822,-0.076,
10,30,HistGradientBoostingRegressor,0.2668993281311266,0.2702359853814654,2.574626153566413,2.249967336654663,0.2008,0.1808,-0.0761,
10,30,XGBRegressor,0.2619868985621491,0.2653459143975596,2.5832378989586897,2.0735907554626465,,,,
10,30,GradientBoostingRegressor,0.257112126752659,0.2604933297764409,2.591755342033831,79.7540774345398,,,,
10,30,MLPRegressor,0.2482361228824925,0.251657724426974,2.607192479086305,34.112040758132935,,,,
10,30,LinearSVR,0.2472416014766785,0.2506677295168878,2.6089164590647704,3.44843864440918,,,,
10,30,HuberRegressor,0.2445712157509548,0.2480094978679982,2.6135398851103484,0.8031418323516846,,,,
10,30,PoissonRegressor,0.2434020640882349,0.246845667518601,2.615561546985158,0.0862553119659423,,,,
10,30,ElasticNet,0.241407141352683,0.2448598245365739,2.619007504211809,0.051060676574707,,,,
10,30,SGDRegressor,0.2293249911214592,0.2328326653805403,2.639781651596922,0.1994593143463134,,,,
10,30,LassoLarsIC,0.2291714393976598,0.2326798125368432,2.640044617717493,0.1409587860107422,,,,
10,30,BayesianRidge,0.2291037990788347,0.2326124800782737,2.6401604473270144,0.1378483772277832,,,,
10,30,RidgeCV,0.2290892348045963,0.232597982092327,2.640185387026502,0.1095423698425293,,,,
10,30,Ridge,0.2290749312593515,0.2325837436486839,2.640209880027298,0.0609195232391357,,,,
10,30,LinearRegression,0.2290744645597375,0.2325832790732211,2.6402106791871613,0.0972752571105957,,,,
10,30,TransformedTargetRegressor,0.2290744645597375,0.2325832790732211,2.6402106791871613,0.1025559902191162,,,,
10,30,LassoLarsCV,0.2289731458210206,0.23248242147977,2.640384168074944,0.3296627998352051,,,,
10,30,RandomForestRegressor,0.2289624193425038,0.2324717438220818,2.640402534442729,232.6849992275238,,,,
10,30,ElasticNetCV,0.2282685612646673,0.2317810437915299,2.6415903187278387,0.5878200531005859,,,,
10,30,LassoCV,0.2273842395660356,0.2309007470222436,2.6431033754063984,0.9810004234313964,,,,
10,30,ExtraTreesRegressor,0.2271273391831155,0.2306450159037346,2.6435427644721474,60.41895389556885,,,,
10,30,LarsCV,0.207011099677816,0.2106203340779878,2.677724683899586,0.4060494899749756,,,,
10,30,OrthogonalMatchingPursuitCV,0.1996246481414046,0.2032675014673516,2.690166874634765,0.2157692909240722,,,,
10,30,OrthogonalMatchingPursuit,0.1903719174796713,0.1940568839723804,2.7056720142881265,0.0592100620269775,,,,
10,30,BaggingRegressor,0.1888898283962472,0.1925815405154107,2.708147356696552,22.767682313919067,,,,
10,30,LassoLars,0.1210657608051407,0.125066169499767,2.819100504361774,0.049145221710205,,,,
10,30,Lasso,0.1210535456650651,0.1250540099560606,2.8191200937612813,0.055391788482666,,,,
10,30,RANSACRegressor,0.1040668804225185,0.1081446583512115,2.846231124233983,0.3251206874847412,,,,
10,30,AdaBoostRegressor,0.0545442005516892,0.0588473775492794,2.923835823732031,17.767537117004395,,,,
10,30,DummyRegressor,-0.0234409206078185,-0.0187827996988114,3.0420318485999376,0.0485455989837646,,,,
10,30,QuantileRegressor,-0.0595968497290058,-0.0547741675971351,3.095299638866798,105.57382583618164,,,,
