feature,importance,std,cluster_id
era5_clim_wind,0.016666833209117327,0.0037177150495884994,9
lag2_gust_obs,0.015378341152697931,0.005076088232461988,9
t2m_min_basin,0.013298557560447555,0.005426931161152198,9
lag1_wind_mag_max,0.013046326682645819,0.006286401641121744,9
lag7_wind_mag_max,0.012507568019981763,0.004299717672786333,9
msl_range_basin,0.012002544445279964,0.0035701273734822098,9
wind_mag_std,0.010862743640559185,0.00457904731096442,9
lag1_pressure_tendency,0.009714291868065043,0.004208161413474084,9
month_sin,0.007231860070869733,0.0030200763300054197,9
day_sin,0.006537378627257288,0.0038341216310858084,9
month_cos,0.00322726140533575,0.004138861989526903,9
lag3_gust_obs,0.002691199032762877,0.002881095192748328,9
msl_min_basin,0.3015326324219296,0.019430957238809585,10
surface_pressure,0.2871279616817615,0.015007263595711884,10
